"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
6.02229235023261e-20,179,524,2.04806883013802,"Catalytic activity, acting on a nucleic acid "," http://amigo.geneontology.org/amigo/term/GO:0140640"," RECQL  LIG3  ANGEL1  DNASE1L1  MRE11  NSUN2  METTL1  MTREX  TDP1  POLR2B  DDX20  NTHL1  KARS1  DHX29  POLR1A  SMG6  JMJD6  BUD23  TRNT1  MCM2  EXOSC7  POLD3  DDX43  DIS3  DIMT1  DHX32  AARS1  TRMT2A  POLR2F  KHNYN  ALKBH1  APEX1  METTL4  RNMT  ZC3H12B  USB1  MPG  EARS2  DTWD1  POP1  MCM4  TRMT1  PLD3  POLR2I  LIG1  DDX49  TWNK  RAD51C  RECQL5  FTSJ3  DDX5  DDX25  PUS3  TDP2  HARS2  MSH3  POLR3G  DROSHA  RAD1  IFIH1  DARS2  POLR1G  DCLRE1B  CPSF3  TRMT1L  ZRANB3  POLK  TRMT13  DDX54  METTL8  WRNIP1  DDX31  MGME1  XRCC3  INTS11  CHTF18  QRSL1  CHD1L  RIDA  TERF2  PCNA  POLR3F  IGHMBP2  VRTN  THUMPD3  FBH1  YARS1  CARS2  PAN2  TGS1  ZGRF1  TDG  WARS1  FTO  DHX38  PTRH2  RRNAD1  ISG20L2  TRMT10A  G3BP1  FARS2  RARS2  LACTB2  TATDN1  POLE3  TRPT1  QTRT2  DDX4  TRMT44  CNOT8  TDRD9  DDX19B  WDR4  ALKBH4  RBBP4  TYW3  TFB2M  PUS10  TYW5  DHX57  HELQ  POLR2H  PRIMPOL  SLU7  WRN  RAG1  MCM7  MARS1  THAP9  LCMT2  METTL15  DFFB  APLF  PUSL1  CHD3  HARS1  POLH  POLR1C  MRM3  MUS81  TRMT112  LIG4  POLE  POLR2L  DALRD3  NSUN3  RPP25  PSTK  SLX1B  YBEY  RUVBL2  PTRHD1  POLR3C  POLR1D  PTRH1  FANCM  SLX4  XRCC6  ERI2  PRIM1  DDX42  CNOT7  TYW1  DCLRE1A  METTL6  TSN  DNASE1  SKIV2L  DXO  NSUN6  FDXACB1  GATC  DDX24  TSEN34  PARN  RAD17  TOP3A  RUVBL1  DDX51"
1.3135505426853e-16,385,1520,1.51858793660704,"RNA binding "," http://amigo.geneontology.org/amigo/term/GO:0003723"," KDM1A  RPUSD1  ZNF207  UTP18  BRCA1  STRAP  NSUN2  METTL1  MTREX  POLR2B  TPR  FAM120A  R3HDM1  PTCD2  RRP12  MRTO4  MRPL43  SNRNP40  RPL18  SUGP2  DDX20  WDR3  KARS1  DHX29  ELP1  SMG6  JMJD6  BUD23  SMC1A  TRNT1  EXOSC7  MKRN2  SNRPA  TNS1  DDX43  HSP90AA1  DIS3  NUFIP1  PPIE  NOA1  WBP11  EIF3I  CPNE3  DIMT1  NOP14  RPL6  ESF1  PEBP1  DHX32  PCBP4  AARS1  ARCN1  HNRNPH3  TRMT2A  SF3A1  PES1  EIF3L  KHNYN  FKBP3  ALKBH1  ERH  ACIN1  APEX1  CSTF1  DIDO1  CRNKL1  RNMT  ZC3H12B  UBFD1  EARS2  RNF40  KNOP1  ZNF106  DNAJC17  POP1  EIF3E  SF3A2  TRMT1  RPS16  DDX49  SUGP1  DNAJC2  PDAP1  EIF3B  LSM5  SEC61B  DNM1  SEC23IP  CPEB3  BCCIP  PFN1  SLC25A11  CCDC47  FTSJ3  DDX5  MRPL27  EFTUD2  SUPT6H  SEPSECS  DDX25  PUS3  NUP98  PRPF40B  RSRC2  KRT18  RAD51AP1  EIF2B1  SRSF9  MRPL18  HARS2  MRPS27  DROSHA  BRIX1  ZNF346  NCBP2  RRP9  SF3B6  EIF2B4  IFIH1  UNC50  CCT4  CEBPZ  SRSF7  PNO1  RPL22  ELAPOR1  RO60  UCHL5  SRSF11  CRYZ  EBNA1BP2  DARS2  POLR1G  FASTKD2  CPSF3  RBM18  FCF1  SLIRP  ALDH6A1  TCP1  WBP4  EXOSC8  COPS5  TRMT1L  ZCCHC17  FYTTD1  HNRNPA2B1  DDX54  LRP1  MPHOSPH10  XPO5  MRPS7  DDX31  SNRPD2  PCID2  SBDS  HNRNPH2  RBM48  TST  PSMA1  FXR2  KIF1C  PUS7L  ELOF1  PRKCSH  SAFB2  BST2  LSM7  ZC3H4  C12orf65  THOC6  RRP8  PTCD3  UNK  RIDA  ERAL1  NIP7  DAP3  IGHMBP2  DMGDH  CCDC59  EIF2S1  THUMPD3  PPHLN1  YARS1  PRPF38A  HNRNPA1  EIF4E2  CKAP4  IMP4  STXBP1  PRPF4  NCBP1  RPL35  RTF1  HADHB  ASCC1  ZGRF1  G3BP2  USO1  TARBP2  SETD1B  ANP32A  EFL1  DHX38  WRAP53  TP53  NOSIP  ISG20L2  HDGF  MRPL9  UBAP2L  C1orf131  RPS27A  TRMT10A  CISD2  G3BP1  FARS2  RARS2  MDH2  CCT6A  NONO  LACTB2  RPL7  EIF3H  UTP23  PDCD11  CELF1  CWC15  CCT5  KIN  ATP5F1A  DDX4  IFIT5  HNRNPDL  ELOC  NIFK  CNOT8  RNF20  ADK  TDRD9  BAG4  DDX19B  EIF5B  MRPL10  SON  CELF3  GPBP1L1  NDUFV3  RRP1B  SAFB  SRSF2  LARP4  ELAVL4  NOL9  FUBP1  TFB2M  PUS10  TYW5  DHX57  TDRD10  MRPS18C  THOC7  RPL9  U2SURP  SLC4A1AP  GNL3  SLBP  AIMP1  NAA15  UTP15  NSA2  GFM2  SLU7  RP9  HNRNPK  RPUSD4  NUDT5  ATP5F1C  C12orf50  CPSF2  LARP6  RPL27A  MARS1  TRUB2  TSR1  SRP68  CDC40  NMD3  RAMAC  PUSL1  CHD3  PYM1  LSM3  NCBP2L  EXOSC1  TCEA2  MRM3  TEFM  MRPL13  GTPBP2  PURG  CTU2  RPL4  MRPL11  LARP7  LSM1  EIF1AD  C11orf68  EIF4E1B  UBE2O  IMP3  DALRD3  NSUN3  DHFR2  RPP25  EXD1  SAMD4B  NLRP11  PSTK  PRKRA  MRPL14  NOP10  RBM10  SRPRA  EWSR1  MRPL54  EIF4ENIF1  BRF1  CCDC137  UBE2L3  PTRH1  MCRS1  SF3B3  ZAR1L  HMGB1  SUPT5H  LONP1  XRCC6  YRDC  MRPL21  RPL12  NOL8  HMGN5  DDX42  CNOT7  DZIP3  SMG5  OOEP  NELFE  TSN  RPS29  RPS18  SKIV2L  PRR3  DXO  ATXN1L  WDR46  DHFR  PATL2  PPP1R10  HSPA1A  NSUN6  TWF2  PRKDC  MEX3A  DCP1A  EEF1D  DDX24  PARN  PRPF31  MARF1  REXO4  RPS25  RPL7A  EIF3K  EEF1B2  DCP1B  EEFSEC  BOP1  NOP9  NOC4L  MCTS1  ELP5  DDX51"
2.70809039099511e-15,123,344,2.14372697544589,"Catalytic activity, acting on RNA "," http://amigo.geneontology.org/amigo/term/GO:0140098"," ANGEL1  NSUN2  METTL1  MTREX  POLR2B  DDX20  KARS1  DHX29  POLR1A  SMG6  JMJD6  BUD23  TRNT1  EXOSC7  DDX43  DIS3  DIMT1  DHX32  AARS1  TRMT2A  POLR2F  KHNYN  ALKBH1  APEX1  METTL4  RNMT  ZC3H12B  USB1  EARS2  DTWD1  POP1  TRMT1  POLR2I  DDX49  FTSJ3  DDX5  DDX25  PUS3  TDP2  HARS2  POLR3G  DROSHA  IFIH1  DARS2  POLR1G  CPSF3  TRMT1L  TRMT13  DDX54  METTL8  DDX31  INTS11  QRSL1  RIDA  POLR3F  IGHMBP2  THUMPD3  YARS1  CARS2  PAN2  TGS1  WARS1  FTO  DHX38  PTRH2  RRNAD1  ISG20L2  TRMT10A  G3BP1  FARS2  RARS2  LACTB2  TRPT1  QTRT2  DDX4  TRMT44  CNOT8  TDRD9  DDX19B  WDR4  TYW3  TFB2M  PUS10  TYW5  DHX57  POLR2H  PRIMPOL  SLU7  MARS1  LCMT2  METTL15  PUSL1  HARS1  POLR1C  MRM3  TRMT112  POLR2L  DALRD3  NSUN3  RPP25  PSTK  YBEY  PTRHD1  POLR3C  POLR1D  PTRH1  FANCM  ERI2  PRIM1  DDX42  CNOT7  TYW1  METTL6  TSN  SKIV2L  DXO  NSUN6  FDXACB1  GATC  DDX24  TSEN34  PARN  DDX51"
1.0666155685754e-07,48,116,2.4808816805833,"Catalytic activity, acting on a tRNA "," http://amigo.geneontology.org/amigo/term/GO:0140101"," NSUN2  METTL1  KARS1  TRNT1  AARS1  ALKBH1  EARS2  DTWD1  POP1  TRMT1  PUS3  HARS2  DARS2  TRMT1L  TRMT13  METTL8  QRSL1  THUMPD3  YARS1  CARS2  WARS1  FTO  PTRH2  TRMT10A  FARS2  RARS2  TRPT1  QTRT2  TRMT44  WDR4  TYW3  PUS10  TYW5  MARS1  LCMT2  PUSL1  HARS1  DALRD3  NSUN3  RPP25  PSTK  PTRHD1  PTRH1  TYW1  METTL6  NSUN6  GATC  TSEN34"
4.60401594623341e-07,64,183,2.09677431655856,"Nuclease activity "," http://amigo.geneontology.org/amigo/term/GO:0004518"," ANGEL1  DNASE1L1  MRE11  ASTE1  PNKP  TDP1  NTHL1  SMG6  EXOSC7  DIS3  KHNYN  ALKBH1  APEX1  ZC3H12B  USB1  POP1  PLD3  RAD51C  TDP2  DROSHA  RAD1  DCLRE1B  CPSF3  ZRANB3  PMS2  MGME1  XRCC3  INTS11  RIDA  PAN2  ZGRF1  ISG20L2  G3BP1  LACTB2  TATDN1  ENPP3  EME1  CNOT8  ANKLE1  WRN  RAG1  DFFB  APLF  MUS81  POLE  RPP25  EXD1  HARBI1  SLX1B  YBEY  EXD3  FANCM  SLX4  ERI2  EME2  CNOT7  DCLRE1A  TATDN3  TSN  DNASE1  DXO  TSEN34  PARN  REXO4"
5.96818206487521e-06,31,68,2.73322626328968,"TRNA binding "," http://amigo.geneontology.org/amigo/term/GO:0000049"," NSUN2  METTL1  KARS1  ELP1  TRNT1  AARS1  ALKBH1  EARS2  TRMT1  SEPSECS  MRPS27  DARS2  TRMT1L  XPO5  C12orf65  IGHMBP2  YARS1  TRMT10A  FARS2  IFIT5  TYW5  AIMP1  RPUSD4  MARS1  CTU2  DALRD3  NSUN3  PSTK  YRDC  NSUN6  ELP5"
5.96818206487521e-06,65,199,1.9583174069931,"Catalytic activity, acting on DNA "," http://amigo.geneontology.org/amigo/term/GO:0140097"," RECQL  LIG3  DNASE1L1  MRE11  TDP1  NTHL1  MCM2  POLD3  ALKBH1  APEX1  METTL4  MPG  MCM4  PLD3  LIG1  TWNK  RAD51C  RECQL5  TDP2  MSH3  RAD1  DCLRE1B  ZRANB3  POLK  WRNIP1  MGME1  XRCC3  CHTF18  CHD1L  TERF2  PCNA  IGHMBP2  VRTN  FBH1  ZGRF1  TDG  FTO  G3BP1  TATDN1  POLE3  ALKBH4  RBBP4  HELQ  PRIMPOL  WRN  RAG1  MCM7  THAP9  DFFB  APLF  CHD3  POLH  MUS81  LIG4  POLE  SLX1B  RUVBL2  FANCM  SLX4  XRCC6  DCLRE1A  DNASE1  RAD17  TOP3A  RUVBL1"
2.22623108813864e-05,161,657,1.46920808810799,"Hydrolase activity, acting on acid anhydrides "," http://amigo.geneontology.org/amigo/term/GO:0016817"," CFTR  RECQL  RHOBTB2  MTREX  DDX20  PMS1  DHX29  RHOA  RAB27A  TRIP13  SMC1A  MCM2  BCS1L  TUBE1  MLH1  DDX43  HSP90AA1  ABCB1  ORC1  PSMC5  REM1  DHX32  MYO9B  ACIN1  ABCD1  LONP2  RASL12  RAB11A  ATP8B4  MCM4  RAB3D  DDX49  DNM1  TWNK  TUBD1  RECQL5  DDX5  RND2  EFTUD2  DDX25  GPN3  RERGL  RAB5B  TRIM23  PIKFYVE  IFIH1  CCT4  ORC4  RAP1A  PTPA  RAB14  ACYP1  ABCD4  RHOQ  C10orf88  TCP1  ABCC11  PMS2  DDX54  ATP7B  COQ8B  WRNIP1  TBCC  DDX31  ATP13A4  CHTF18  PEX1  RAB2B  GTPBP3  ABCB7  TUBG1  CHD1L  CCT6B  IGHMBP2  MORC2  GNAT2  FBH1  RERG  CCT7  NUDT15  YME1L1  TUBB2B  ABCG5  ARL3  RHOF  EFL1  SEPTIN12  DHX38  PRUNE1  ABCG8  RAB5A  RABL3  SPATA5  G3BP1  MMUT  CCT6A  RAB19  NUDT22  CCT5  ABCB9  GUF1  DDX4  SAR1B  ENPP3  RRAGA  TDRD9  ATAD2  DDX19B  MYO1E  EIF5B  PSMC2  DHX57  HELQ  GFM2  NUDT2  WRN  NUDT5  ATP5F1C  MCM7  GNGT2  KATNAL2  TUBA1A  TUBA1C  TSR1  NKIRAS2  SEPTIN2  RAB24  CHD3  ADPRM  ACYP2  NUDT6  SPATA5L1  GTPBP2  CARNS1  GNG5  RAB39A  SRPRA  RUVBL2  SEPTIN10  ENTPD5  HSPA14  FANCM  LONP1  NKIRAS1  SPG7  DDX42  ATL1  GPN1  OPA1  DXO  GNL1  TUBB  HSPA1L  HSPA1A  THTPA  DDX24  HRAS  AK6  EEFSEC  RUVBL1  DDX51"
2.22623108813864e-05,161,657,1.46920808810799,"Hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides "," http://amigo.geneontology.org/amigo/term/GO:0016818"," CFTR  RECQL  RHOBTB2  MTREX  DDX20  PMS1  DHX29  RHOA  RAB27A  TRIP13  SMC1A  MCM2  BCS1L  TUBE1  MLH1  DDX43  HSP90AA1  ABCB1  ORC1  PSMC5  REM1  DHX32  MYO9B  ACIN1  ABCD1  LONP2  RASL12  RAB11A  ATP8B4  MCM4  RAB3D  DDX49  DNM1  TWNK  TUBD1  RECQL5  DDX5  RND2  EFTUD2  DDX25  GPN3  RERGL  RAB5B  TRIM23  PIKFYVE  IFIH1  CCT4  ORC4  RAP1A  PTPA  RAB14  ACYP1  ABCD4  RHOQ  C10orf88  TCP1  ABCC11  PMS2  DDX54  ATP7B  COQ8B  WRNIP1  TBCC  DDX31  ATP13A4  CHTF18  PEX1  RAB2B  GTPBP3  ABCB7  TUBG1  CHD1L  CCT6B  IGHMBP2  MORC2  GNAT2  FBH1  RERG  CCT7  NUDT15  YME1L1  TUBB2B  ABCG5  ARL3  RHOF  EFL1  SEPTIN12  DHX38  PRUNE1  ABCG8  RAB5A  RABL3  SPATA5  G3BP1  MMUT  CCT6A  RAB19  NUDT22  CCT5  ABCB9  GUF1  DDX4  SAR1B  ENPP3  RRAGA  TDRD9  ATAD2  DDX19B  MYO1E  EIF5B  PSMC2  DHX57  HELQ  GFM2  NUDT2  WRN  NUDT5  ATP5F1C  MCM7  GNGT2  KATNAL2  TUBA1A  TUBA1C  TSR1  NKIRAS2  SEPTIN2  RAB24  CHD3  ADPRM  ACYP2  NUDT6  SPATA5L1  GTPBP2  CARNS1  GNG5  RAB39A  SRPRA  RUVBL2  SEPTIN10  ENTPD5  HSPA14  FANCM  LONP1  NKIRAS1  SPG7  DDX42  ATL1  GPN1  OPA1  DXO  GNL1  TUBB  HSPA1L  HSPA1A  THTPA  DDX24  HRAS  AK6  EEFSEC  RUVBL1  DDX51"
2.26305469285522e-05,149,599,1.49135917387318,"Nucleoside-triphosphatase activity "," http://amigo.geneontology.org/amigo/term/GO:0017111"," CFTR  RECQL  RHOBTB2  MTREX  DDX20  PMS1  DHX29  RHOA  RAB27A  TRIP13  SMC1A  MCM2  BCS1L  TUBE1  MLH1  DDX43  HSP90AA1  ABCB1  ORC1  PSMC5  REM1  DHX32  MYO9B  ACIN1  ABCD1  LONP2  RASL12  RAB11A  ATP8B4  MCM4  RAB3D  DDX49  DNM1  TWNK  TUBD1  RECQL5  DDX5  RND2  EFTUD2  DDX25  GPN3  RERGL  RAB5B  TRIM23  PIKFYVE  IFIH1  CCT4  ORC4  RAP1A  PTPA  RAB14  ABCD4  RHOQ  C10orf88  TCP1  ABCC11  PMS2  DDX54  ATP7B  COQ8B  WRNIP1  TBCC  DDX31  ATP13A4  CHTF18  PEX1  RAB2B  GTPBP3  ABCB7  TUBG1  CHD1L  CCT6B  IGHMBP2  MORC2  GNAT2  FBH1  RERG  CCT7  YME1L1  TUBB2B  ABCG5  ARL3  RHOF  EFL1  SEPTIN12  DHX38  ABCG8  RAB5A  RABL3  SPATA5  G3BP1  MMUT  CCT6A  RAB19  CCT5  ABCB9  GUF1  DDX4  SAR1B  RRAGA  TDRD9  ATAD2  DDX19B  MYO1E  EIF5B  PSMC2  DHX57  HELQ  GFM2  WRN  ATP5F1C  MCM7  GNGT2  KATNAL2  TUBA1A  TUBA1C  TSR1  NKIRAS2  SEPTIN2  RAB24  CHD3  SPATA5L1  GTPBP2  CARNS1  GNG5  RAB39A  SRPRA  RUVBL2  SEPTIN10  HSPA14  FANCM  LONP1  NKIRAS1  SPG7  DDX42  ATL1  GPN1  OPA1  GNL1  TUBB  HSPA1L  HSPA1A  THTPA  DDX24  HRAS  AK6  EEFSEC  RUVBL1  DDX51"
