"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
9.96772210326366e-12,576,1520,1.30437753036437,"RNA binding "," http://amigo.geneontology.org/amigo/term/GO:0003723"," LAS1L  KDM1A  REXO5  ELAC2  PAX6  RPUSD1  ZNF207  UTP18  BRCA1  STRAP  TFB1M  NSUN2  METTL1  MTREX  CTNNA1  POLR2B  TPR  NOP16  FAM120A  R3HDM1  PTCD2  RRP12  MRTO4  EIF2AK2  MRPL43  SNRNP40  RPL18  SUGP2  DDX20  WDR3  KARS1  THUMPD1  DHX29  DHX8  ELP1  SMG6  JMJD6  RPL31  BUD23  HLTF  SMC1A  TRNT1  CLNS1A  SART3  EXOSC7  MKRN2  RBMS2  BAZ2A  ARHGEF1  SNRPA  TNRC6C  THOC1  TNS1  DDX43  PUM3  HSP90AA1  DIS3  NUFIP1  PPIE  NOA1  WBP11  EIF3I  CPNE3  EIF2AK1  NOP14  RTRAF  RPL6  ESF1  KDM2B  PEBP1  DHX32  PCBP4  AARS1  ARCN1  SRPK1  MRPS18A  HNRNPH3  TRMT2A  SF3A1  PES1  EIF3L  DDX17  GTPBP1  PHF5A  KHNYN  FKBP3  ALKBH1  SNW1  ERH  ZC3H14  PSMC1  ACIN1  APEX1  PABPC1L  CSTF1  DIDO1  CRNKL1  SAMHD1  RNMT  NKAP  ZC3H12B  RBBP7  PIN4  ESRP2  UBFD1  EARS2  ELOB  RNF40  KNOP1  ZNF106  DNAJC17  EIF3J  POP1  EIF3E  SF3A2  TRMT1  RPS16  HNRNPUL1  DDX49  SUGP1  DNAJC2  PDAP1  EIF3B  LSM5  SEC61B  DNM1  EIF3A  SEC23IP  CPEB3  GTPBP4  BCCIP  RPL28  PFN1  SLC25A11  C1QBP  CCDC47  FTSJ3  DDX5  LRRC59  EFTUD2  SEPSECS  DDX25  PUS3  CCDC86  EIF4G2  NUP98  PRPF40B  RSRC2  KRT18  RAD51AP1  EIF2B1  DDX55  KRR1  SRSF9  MRPL18  MRPL2  PRPF4B  HARS2  MRPS27  DROSHA  BRIX1  ZNF346  NCBP2  RRP9  SF3B6  EIF2B4  IFIH1  UNC50  CCT4  CEBPZ  SRSF7  PNO1  MRPL37  RPL22  ELAPOR1  SMG7  RO60  UCHL5  SRSF11  CRYZ  RPF1  EBNA1BP2  PRDX1  DARS2  POLR1G  CPSF3  HEATR1  TRIM32  RBM18  YLPM1  SLIRP  ALDH6A1  FAM98A  IFIT3  IFIT2  MRPS14  TCP1  WBP4  EXOSC8  PAIP2  TARDBP  COPS5  TRIM25  ZCCHC17  MTIF3  GTF3A  FYTTD1  MTERF4  RPL5  HNRNPA2B1  DDX54  TSFM  LRP1  EXOSC9  ZNFX1  FASTKD3  MPHOSPH10  XPO5  APOBEC2  CNOT1  MRPS7  MIF4GD  DDX31  SNRPD2  RALY  EIF2S2  PCID2  SBDS  TRAP1  HNRNPH2  RBM48  DGCR8  TST  PSMA1  FXR2  KIF1C  PUS7L  KRI1  ELOF1  PRKCSH  SAFB2  RPL36  BST2  ZC3H4  EIF3G  SHFL  C12orf65  HABP4  SYNE1  RFTN1  THOC6  RRP8  PTCD3  MYBBP1A  UNK  RIDA  ERAL1  NIP7  DAP3  DMGDH  MYH10  CCDC59  EIF2S1  THUMPD3  PPHLN1  YARS1  GNL2  TUT4  PRPF38A  SRPK2  MTO1  HNRNPA1  MDM2  NTPCR  EIF4E2  CKAP4  IGF2BP3  WDR33  IMP4  STXBP1  PRPF4  NCBP1  RPL35  RDX  SLTM  RTF1  HADHB  ASCC1  SSB  ZGRF1  G3BP2  USO1  YARS2  ZCRB1  SNRPF  TARBP2  SETD1B  ANP32A  EFL1  DHX38  NOL3  CLTC  WRAP53  TP53  SLC16A3  URB1  NOSIP  ISG20L2  HDGF  MRPL9  EIF2D  UBAP2L  ILF2  RPS27A  RPL32  EIF2A  TRMT10A  CISD2  RPS3A  G3BP1  NHP2  FARS2  RARS2  C7orf50  MDH2  CCT6A  NONO  LACTB2  RPL7  EIF3H  UTP23  A1CF  PDCD11  EIF3M  CELF1  ZC3H12C  CWC15  PDCD4  CCT5  NOCT  SRFBP1  KIN  ATP5F1A  RPP38  DDX4  HNRNPDL  SRP19  CARHSP1  CAST  HNRNPU  ELOC  NIFK  CNOT8  RNF20  ADK  TDRD9  RPL30  EEF1A1  BAG4  EIF4A2  RPUSD3  DDX19B  EIF5B  CCAR2  MRPL10  SON  CELF3  GPBP1L1  NDUFV3  RRP1B  SAFB  SRSF2  LARP4  ELAVL4  NOL9  RAVER2  PEF1  FUBP1  TFB2M  PUS10  TYW5  DHX57  TDRD10  MRPS18C  CCT3  IFI16  THOC7  RPL9  U2SURP  SLC4A1AP  GNL3  TASOR  SLBP  AIMP1  APEH  NAA15  OTUD4  UTP15  NSA2  GFM2  SLU7  RP9  PSIP1  HNRNPK  NEMF  RPUSD4  NUDT5  ATP5F1C  C12orf50  METTL3  CPSF2  LARP6  RPL27A  HSP90B1  PPIB  MARS1  TRUB2  DUS2  TSR1  SRP68  SRRM2  CDC40  GFM1  ZRSR2  NMD3  RAMAC  PUSL1  CHD3  HNRNPA3  PYM1  LSM3  NCBP2L  EXOSC1  TCEA2  MRM3  TEFM  MRPL13  CSDC2  GTPBP2  PURG  DCP2  NUDT4  CNP  RBM4B  RBM4  CTU2  RPL4  MRPL11  LARP7  RPL15  LSM1  EIF1AD  C11orf68  RBMXL3  EIF4E1B  UBE2O  CSTF3  TYMS  CSTF2T  UBE2N  IMP3  DALRD3  WDR6  NSUN3  DHFR2  RPP25  EXD1  SAMD4B  EDC3  NSUN7  NLRP11  PSTK  PRKRA  MRPL14  NOP10  TDRKH  SHMT2  DDX28  RBM10  RPL35A  SRPRA  EWSR1  MRPL54  TBL3  RBM12B  SNRNP35  CMSS1  EIF4ENIF1  BRF1  RPS27L  CCDC137  MRPL40  UBE2L3  IFIT1  NKRF  RPS23  PTRH1  MCRS1  CPSF4L  TUBB4B  NANOS1  NOC2L  SF3B3  ZAR1L  HMGB1  SUPT5H  LONP1  XRCC6  YRDC  PCBP2  SND1  GTF2E2  RPL12  NOL8  RPS4X  MAK16  HMGN5  DDX42  RPL23A  CNOT7  DZIP3  SMG5  OOEP  IFIT1B  GIGYF2  ATXN2  NELFE  POU5F1  TSN  RPS29  SKIV2L  PRR3  DXO  ATXN1L  NOL7  DHX16  WDR46  DHFR  PATL2  PPP1R10  RPS28  HSPA1A  NSUN6  TWF2  MEX3A  DND1  RBM15B  DCP1A  EEF1D  DDX24  PARN  RPS9  PRPF31  TAF15  MARF1  REXO4  RPS25  RPL7A  ACTN4  EIF3K  EEF1B2  CANX  HBP1  SHMT1  DCP1B  EEFSEC  CPSF1  BOP1  NOP9  ZYX  EIF5A  NOC4L  MCTS1  CYFIP1  ELP5  DDX51"
2.23290929578876e-11,233,524,1.53055537715306,"Catalytic activity, acting on a nucleic acid "," http://amigo.geneontology.org/amigo/term/GO:0140640"," RECQL  POLR2J  LIG3  ELAC2  REV3L  ERCC1  ANGEL1  DNASE1L1  MRE11  TFB1M  NSUN2  METTL1  MTREX  TDP1  POLR2B  DDX20  NTHL1  KARS1  DHX29  DHX8  POLR1A  SMG6  JMJD6  BUD23  HLTF  TRNT1  MCM2  EXOSC7  POLD3  DDX43  DIS3  RAD54L  DHX32  AARS1  MSH2  POLR2E  TRMT2A  POLR2F  DDX17  POLR3H  KHNYN  ALKBH1  APEX1  SAMHD1  METTL4  RNMT  ZC3H12B  POLR2C  USB1  MPG  EARS2  DTWD1  POP1  ERCC2  TRMT1  PLD3  POLR2I  LIG1  DDX49  TWNK  RAD51C  RECQL5  FTSJ3  DDX5  DDX25  PUS3  DDX55  RFC5  TDP2  MCM9  HARS2  MSH3  POLR3G  DROSHA  RAD1  OGG1  IFIH1  MSH6  DARS2  POLR1G  DCLRE1B  CPSF3  ZRANB3  POLK  TRMT13  DDX54  METTL8  EXOSC9  ZNFX1  WRNIP1  CNOT1  DDX31  MGME1  XRCC3  INTS11  CHTF18  MBD4  QRSL1  CHD1L  RIDA  TERF2  PCNA  POLR3F  THUMPD3  ERN2  FBH1  YARS1  TUT4  CARS2  PAN2  REV1  TGS1  METTL5  ZGRF1  YARS2  TDG  WARS1  NEIL1  POLG  FTO  DHX38  PTRH2  RRNAD1  ISG20L2  TRMT10A  G3BP1  FARS2  RARS2  LACTB2  TATDN1  POLE3  ZC3H12C  TRPT1  NOCT  QTRT2  DCLRE1C  RPP38  DDX4  TSEN2  TRMT44  CNOT8  TDRD9  EIF4A2  DDX19B  WDR4  ALKBH4  RBBP4  TYW3  TFB2M  PUS10  TYW5  SMC6  DHX57  HELQ  POLR2H  RFC4  PRIMPOL  SLU7  WRN  RNASE7  METTL3  POLL  RAG1  PLD4  MCM7  MARS1  ENDOG  DUS2  THAP9  LCMT2  APEX2  METTL15  DFFB  APLF  PUSL1  CHD3  SETMAR  HARS1  POLH  TRMT61B  POLR1C  MRM3  RAD9A  MUS81  DCP2  TRMT112  RNASE8  POLD4  POLE  POLR2L  DALRD3  GEN1  NSUN3  RPP25  EDC3  PSTK  SLX1B  YBEY  DDX28  RUVBL2  PTRHD1  POLR3C  POLR1D  ERCC6L  PTRH1  FANCM  GTF2F2  SLX4  XRCC6  ERI2  SND1  PRIM1  DDX42  CNOT7  TYW1  DCLRE1A  METTL6  TSN  DNASE1  SKIV2L  DXO  DHX16  NSUN6  FDXACB1  GATC  DDX24  TSEN34  PARN  RAD17  FAN1  TOP3A  RUVBL1  DDX51"
1.13790188362759e-07,94,183,1.76807701064873,"Nuclease activity "," http://amigo.geneontology.org/amigo/term/GO:0004518"," LAS1L  REXO5  ELAC2  ERCC1  ANGEL1  DNASE1L1  MRE11  ASTE1  PNKP  TDP1  NTHL1  SMG6  EXOSC7  DIS3  KHNYN  ALKBH1  APEX1  SAMHD1  ZC3H12B  USB1  POP1  PLD3  RAD51C  TDP2  DROSHA  RAD1  OGG1  DCLRE1B  CPSF3  ZRANB3  PMS2  EXOSC9  CNOT1  MGME1  XRCC3  INTS11  MBD4  RIDA  ERN2  PAN2  ZGRF1  NEIL1  POLG  ISG20L2  G3BP1  LACTB2  TATDN1  ZC3H12C  NOCT  DCLRE1C  RPP38  ENPP3  TSEN2  EME1  CNOT8  ANKLE1  WRN  RNASE7  RAG1  PLD4  ENDOG  APEX2  DFFB  APLF  SETMAR  RAD9A  MUS81  DCP2  RNASE8  POLE  GEN1  RPP25  EXD1  EDC3  PLD6  HARBI1  SLX1B  YBEY  EXD3  FANCM  SLX4  ERI2  SND1  EME2  CNOT7  DCLRE1A  TATDN3  TSN  DNASE1  DXO  TSEN34  PARN  FAN1  REXO4"
6.68370326351665e-07,152,344,1.52093116428146,"Catalytic activity, acting on RNA "," http://amigo.geneontology.org/amigo/term/GO:0140098"," POLR2J  ELAC2  ANGEL1  TFB1M  NSUN2  METTL1  MTREX  POLR2B  DDX20  KARS1  DHX29  DHX8  POLR1A  SMG6  JMJD6  BUD23  TRNT1  EXOSC7  DDX43  DIS3  DHX32  AARS1  POLR2E  TRMT2A  POLR2F  DDX17  POLR3H  KHNYN  ALKBH1  APEX1  SAMHD1  METTL4  RNMT  ZC3H12B  POLR2C  USB1  EARS2  DTWD1  POP1  TRMT1  POLR2I  DDX49  FTSJ3  DDX5  DDX25  PUS3  DDX55  TDP2  HARS2  POLR3G  DROSHA  IFIH1  DARS2  POLR1G  CPSF3  TRMT13  DDX54  METTL8  EXOSC9  CNOT1  DDX31  INTS11  QRSL1  RIDA  POLR3F  THUMPD3  ERN2  YARS1  TUT4  CARS2  PAN2  TGS1  METTL5  YARS2  WARS1  FTO  DHX38  PTRH2  RRNAD1  ISG20L2  TRMT10A  G3BP1  FARS2  RARS2  LACTB2  ZC3H12C  TRPT1  NOCT  QTRT2  RPP38  DDX4  TSEN2  TRMT44  CNOT8  TDRD9  EIF4A2  DDX19B  WDR4  TYW3  TFB2M  PUS10  TYW5  DHX57  POLR2H  PRIMPOL  SLU7  RNASE7  METTL3  MARS1  ENDOG  DUS2  LCMT2  METTL15  PUSL1  HARS1  TRMT61B  POLR1C  MRM3  DCP2  TRMT112  RNASE8  POLR2L  DALRD3  NSUN3  RPP25  EDC3  PSTK  YBEY  DDX28  PTRHD1  POLR3C  POLR1D  PTRH1  FANCM  ERI2  SND1  PRIM1  DDX42  CNOT7  TYW1  METTL6  TSN  SKIV2L  DXO  DHX16  NSUN6  FDXACB1  GATC  DDX24  TSEN34  PARN  DDX51"
4.28709643671613e-05,58,109,1.83158006939544,"Endonuclease activity "," http://amigo.geneontology.org/amigo/term/GO:0004519"," LAS1L  ELAC2  ERCC1  DNASE1L1  MRE11  PNKP  NTHL1  SMG6  DIS3  KHNYN  ALKBH1  APEX1  ZC3H12B  POP1  RAD51C  DROSHA  OGG1  CPSF3  ZRANB3  PMS2  XRCC3  INTS11  MBD4  RIDA  ERN2  ZGRF1  NEIL1  G3BP1  LACTB2  TATDN1  ZC3H12C  DCLRE1C  RPP38  TSEN2  EME1  ANKLE1  RNASE7  RAG1  ENDOG  APEX2  APLF  SETMAR  MUS81  RNASE8  GEN1  RPP25  EDC3  PLD6  SLX1B  YBEY  SLX4  SND1  EME2  TSN  DNASE1  TSEN34  FAN1  REXO4"
0.000241085031569007,31,49,2.17765976582941,"Deoxyribonuclease activity "," http://amigo.geneontology.org/amigo/term/GO:0004536"," ERCC1  DNASE1L1  MRE11  APEX1  PLD3  RAD51C  RAD1  DCLRE1B  ZRANB3  MGME1  XRCC3  MBD4  ZGRF1  TATDN1  DCLRE1C  RAG1  PLD4  ENDOG  APEX2  DFFB  APLF  SETMAR  RAD9A  MUS81  POLE  GEN1  SLX1B  SLX4  DCLRE1A  DNASE1  FAN1"
0.000411435783734983,67,139,1.6591452799299,"Translation regulator activity "," http://amigo.geneontology.org/amigo/term/GO:0045182"," EIF2AK2  DHX29  EIF3I  EIF2AK1  AARS1  EIF3L  GTPBP1  ELOB  EIF3J  EIF3E  EIF3B  EIF3A  CPEB3  C1QBP  EIF4G2  EIF2B1  EIF2B4  RPL22  PAIP2  COPS5  MTIF3  TSFM  MIF4GD  EIF2S2  FXR2  ELOF1  EIF3G  C12orf65  EIF2S1  EIF4E2  IGF2BP3  EFL1  EIF2D  EIF2A  EIF3H  EIF3M  CELF1  ELOC  EEF1A1  EIF4A2  EIF5B  ELAVL4  GFM2  GFM1  TCEA2  ZNF540  EIF2AK3  GTPBP2  EIF1AD  EIF4E1B  TYMS  SAMD4B  SHMT2  EIF4ENIF1  BRF1  RPS27L  NANOS1  MTOR  DHFR  EEF1D  RPS9  EIF3K  EEF1B2  SHMT1  EEFSEC  EIF5A  MCTS1"
0.000458532801463703,89,199,1.53943495522484,"Catalytic activity, acting on DNA "," http://amigo.geneontology.org/amigo/term/GO:0140097"," RECQL  LIG3  REV3L  ERCC1  DNASE1L1  MRE11  TDP1  NTHL1  HLTF  MCM2  POLD3  RAD54L  MSH2  ALKBH1  APEX1  METTL4  MPG  ERCC2  PLD3  LIG1  TWNK  RAD51C  RECQL5  RFC5  TDP2  MCM9  MSH3  RAD1  OGG1  MSH6  DCLRE1B  ZRANB3  POLK  WRNIP1  MGME1  XRCC3  CHTF18  MBD4  CHD1L  TERF2  PCNA  FBH1  REV1  ZGRF1  TDG  NEIL1  POLG  FTO  G3BP1  TATDN1  POLE3  DCLRE1C  ALKBH4  RBBP4  SMC6  HELQ  RFC4  PRIMPOL  WRN  POLL  RAG1  PLD4  MCM7  ENDOG  THAP9  APEX2  DFFB  APLF  CHD3  SETMAR  POLH  RAD9A  MUS81  POLD4  POLE  GEN1  SLX1B  RUVBL2  ERCC6L  FANCM  GTF2F2  SLX4  XRCC6  DCLRE1A  DNASE1  RAD17  FAN1  TOP3A  RUVBL1"
0.000549282243114232,56,112,1.72105368589744,"Translation regulator activity, nucleic acid binding "," http://amigo.geneontology.org/amigo/term/GO:0090079"," DHX29  EIF3I  EIF2AK1  EIF3L  GTPBP1  ELOB  EIF3J  EIF3E  EIF3B  EIF3A  CPEB3  C1QBP  EIF4G2  EIF2B1  EIF2B4  PAIP2  COPS5  MTIF3  TSFM  MIF4GD  EIF2S2  ELOF1  EIF3G  C12orf65  EIF2S1  EIF4E2  EFL1  EIF2D  EIF2A  EIF3H  EIF3M  CELF1  ELOC  EEF1A1  EIF4A2  EIF5B  GFM2  GFM1  TCEA2  ZNF540  GTPBP2  EIF1AD  EIF4E1B  TYMS  SHMT2  EIF4ENIF1  BRF1  RPS27L  DHFR  EEF1D  EIF3K  EEF1B2  SHMT1  EEFSEC  EIF5A  MCTS1"
0.000757470559921378,35,61,1.97497963955443,"Damaged DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0003684"," BRCA1  ERCC1  PNKP  NTHL1  TP53BP1  RAD18  MSH2  APEX1  MPG  NBN  ERCC2  RPA3  RAD1  OGG1  MSH6  DCLRE1B  POLK  AUNIP  RPA1  PCNA  REV1  TDG  NEIL1  DCLRE1C  XPC  CUL4B  SMC6  WRN  DDB1  POLH  RAD23A  KDM4D  HMGB1  XRCC6  DCLRE1A"
